timestamp,open,high,low,close,volume
2025-11-03 18:30:00+00:00,26010.890625,26033.279296875,25957.1484375,25964.34765625,118472355.0
2025-11-03 19:30:00+00:00,25963.75390625,25993.201171875,25937.23046875,25967.537109375,121462077.0
2025-11-03 20:30:00+00:00,25966.103515625,25977.255859375,25942.33984375,25973.78125,115547644.0
2025-11-04 14:30:00+00:00,25574.943359375,25761.84375,25530.9375,25737.73828125,0.0
2025-11-04 15:30:00+00:00,25734.44140625,25756.833984375,25612.931640625,25643.05078125,148124149.0
2025-11-04 16:30:00+00:00,25635.146484375,25664.14453125,25519.95703125,25584.587890625,125018456.0
2025-11-04 17:30:00+00:00,25583.240234375,25597.0625,25486.9609375,25498.876953125,109994604.0
2025-11-04 18:30:00+00:00,25494.6796875,25557.109375,25474.39453125,25532.138671875,116189291.0
2025-11-04 19:30:00+00:00,25532.548828125,25537.55859375,25449.169921875,25488.71484375,134006454.0
2025-11-04 20:30:00+00:00,25491.466796875,25512.39453125,25416.32421875,25445.0625,126721922.0
2025-11-05 14:30:00+00:00,25429.109375,25591.361328125,25366.732421875,25565.11328125,0.0
2025-11-05 15:30:00+00:00,25563.220703125,25619.916015625,25535.21484375,25618.564453125,144630283.0
2025-11-05 16:30:00+00:00,25618.1796875,25668.3046875,25605.212890625,25663.453125,120190265.0
2025-11-05 17:30:00+00:00,25663.46484375,25708.404296875,25661.865234375,25704.732421875,95815960.0
2025-11-05 18:30:00+00:00,25703.982421875,25749.865234375,25700.267578125,25731.412109375,113098210.0
2025-11-05 19:30:00+00:00,25730.548828125,25750.669921875,25702.517578125,25709.0234375,115813390.0
2025-11-05 20:30:00+00:00,25708.62109375,25708.62109375,25611.919921875,25619.515625,130561640.0
2025-11-06 14:30:00+00:00,25550.4765625,25554.2109375,25294.154296875,25386.107421875,0.0
2025-11-06 15:30:00+00:00,25390.599609375,25390.599609375,25159.40234375,25217.345703125,207359384.0
2025-11-06 16:30:00+00:00,25211.9375,25211.9375,25084.18359375,25126.642578125,161022235.0
2025-11-06 17:30:00+00:00,25125.0546875,25240.8828125,25115.697265625,25207.640625,123290006.0
2025-11-06 18:30:00+00:00,25207.017578125,25320.072265625,25196.291015625,25312.794921875,112997861.0
2025-11-06 19:30:00+00:00,25314.125,25320.333984375,25235.1015625,25236.263671875,111369623.0
2025-11-06 20:30:00+00:00,25238.4296875,25252.91796875,25110.416015625,25132.681640625,131537000.0
2025-11-07 14:30:00+00:00,24976.7109375,24976.7109375,24776.69140625,24853.177734375,0.0
2025-11-07 15:30:00+00:00,24857.06640625,24868.82421875,24665.375,24687.19140625,205701043.0
2025-11-07 16:30:00+00:00,24686.697265625,24756.212890625,24603.78125,24726.072265625,147601225.0
2025-11-07 17:30:00+00:00,24726.025390625,24815.89453125,24657.025390625,24814.697265625,117828987.0
2025-11-07 18:30:00+00:00,24813.859375,24858.76953125,24756.66796875,24843.87109375,118942373.0
2025-11-07 19:30:00+00:00,24847.669921875,25016.630859375,24847.669921875,24950.24609375,161425257.0
2025-11-07 20:30:00+00:00,24951.90234375,25065.138671875,24951.90234375,25065.138671875,116634000.0
2025-11-10 14:30:00+00:00,25422.15625,25563.42578125,25422.15625,25541.765625,0.0
2025-11-10 15:30:00+00:00,25545.005859375,25560.056640625,25377.291015625,25383.5234375,163098417.0
2025-11-10 16:30:00+00:00,25385.310546875,25471.5390625,25357.802734375,25449.55078125,121575216.0
2025-11-10 17:30:00+00:00,25451.974609375,25552.1953125,25451.974609375,25526.32421875,90694150.0
2025-11-10 18:30:00+00:00,25527.556640625,25591.326171875,25527.556640625,25583.669921875,101946402.0
2025-11-10 19:30:00+00:00,25583.181640625,25625.234375,25571.900390625,25606.84375,108849817.0
2025-11-10 20:30:00+00:00,25604.220703125,25654.1328125,25595.478515625,25609.201171875,114729645.0
2025-11-11 14:30:00+00:00,25503.068359375,25543.25,25428.830078125,25439.95703125,0.0
2025-11-11 15:30:00+00:00,25441.31640625,25485.994140625,25384.5234375,25407.6640625,128021127.0
2025-11-11 16:30:00+00:00,25408.5859375,25489.888671875,25385.10546875,25459.40234375,93870410.0
2025-11-11 17:30:00+00:00,25459.162109375,25563.73828125,25457.974609375,25536.42578125,87469135.0
2025-11-11 18:30:00+00:00,25536.3359375,25587.990234375,25503.564453125,25555.38671875,107607208.0
2025-11-11 19:30:00+00:00,25555.84765625,25572.96875,25542.083984375,25552.283203125,85651427.0
2025-11-11 20:30:00+00:00,25551.376953125,25581.40234375,25513.98828125,25533.654296875,101579991.0
2025-11-12 14:30:00+00:00,25656.162109375,25656.162109375,25462.689453125,25515.02734375,0.0
2025-11-12 15:30:00+00:00,25512.21484375,25517.787109375,25396.072265625,25481.654296875,157503849.0
2025-11-12 16:30:00+00:00,25478.966796875,25504.822265625,25389.7265625,25453.384765625,103479336.0
2025-11-12 17:30:00+00:00,25453.21875,25527.880859375,25452.5859375,25507.67578125,95227148.0
2025-11-12 18:30:00+00:00,25508.0546875,25536.056640625,25470.349609375,25477.572265625,86588943.0
2025-11-12 19:30:00+00:00,25478.13671875,25502.7578125,25444.92578125,25501.4453125,95798373.0
2025-11-12 20:30:00+00:00,25500.671875,25547.494140625,25490.328125,25521.0625,107335664.0
2025-11-13 14:30:00+00:00,25376.763671875,25393.484375,25186.751953125,25282.953125,0.0
2025-11-13 15:30:00+00:00,25278.802734375,25280.607421875,25084.87890625,25126.91796875,172827141.0
2025-11-13 16:30:00+00:00,25125.205078125,25156.509765625,25059.80859375,25136.185546875,125185172.0
2025-11-13 17:30:00+00:00,25136.021484375,25152.837890625,24963.22265625,24974.0546875,122845678.0
2025-11-13 18:30:00+00:00,24972.3671875,25025.48046875,24915.197265625,25024.15234375,135234206.0
2025-11-13 19:30:00+00:00,25023.640625,25033.716796875,24908.595703125,24974.375,133254736.0
2025-11-13 20:30:00+00:00,24976.90625,25043.580078125,24935.005859375,24999.205078125,125093048.0
2025-11-14 14:30:00+00:00,24645.232421875,24934.884765625,24536.453125,24920.251953125,0.0
2025-11-14 15:30:00+00:00,24918.193359375,25173.955078125,24895.830078125,25149.671875,169799754.0
2025-11-14 16:30:00+00:00,25152.5546875,25198.4375,25091.361328125,25169.826171875,123180272.0
2025-11-14 17:30:00+00:00,25167.87890625,25190.03515625,25033.88671875,25073.060546875,111163743.0
2025-11-14 18:30:00+00:00,25068.01171875,25125.583984375,25001.224609375,25110.427734375,105062738.0
2025-11-14 19:30:00+00:00,25113.263671875,25157.552734375,25034.9296875,25052.669921875,107409164.0
2025-11-14 20:30:00+00:00,25046.46875,25067.91796875,24982.099609375,25011.533203125,113997058.0
2025-11-17 14:30:00+00:00,24883.37109375,25165.12109375,24868.787109375,25050.494140625,0.0
2025-11-17 15:30:00+00:00,25051.4375,25063.390625,24862.822265625,24983.00390625,141027687.0
2025-11-17 16:30:00+00:00,24986.25,25109.8359375,24981.673828125,25060.177734375,109925189.0
2025-11-17 17:30:00+00:00,25061.662109375,25073.0390625,24873.97265625,24895.150390625,100083304.0
2025-11-17 18:30:00+00:00,24893.85546875,24961.05859375,24740.068359375,24779.359375,110084304.0
2025-11-17 19:30:00+00:00,24779.69921875,24794.578125,24650.880859375,24699.41796875,135009440.0
2025-11-17 20:30:00+00:00,24710.4453125,24805.13671875,24677.341796875,24805.13671875,119401222.0
2025-11-18 14:30:00+00:00,24641.2421875,24733.77734375,24347.0546875,24460.15234375,0.0
2025-11-18 15:30:00+00:00,24457.66015625,24577.21484375,24299.294921875,24561.818359375,168991216.0
2025-11-18 16:30:00+00:00,24564.12890625,24605.95703125,24448.333984375,24452.962890625,131996408.0
2025-11-18 17:30:00+00:00,24448.123046875,24703.671875,24415.125,24644.130859375,139775937.0
2025-11-18 18:30:00+00:00,24646.763671875,24712.89453125,24611.869140625,24624.03515625,112862379.0
2025-11-18 19:30:00+00:00,24626.935546875,24719.083984375,24565.1015625,24607.16796875,111443732.0
2025-11-18 20:30:00+00:00,24615.431640625,24620.046875,24498.234375,24498.234375,113278000.0
2025-11-19 14:30:00+00:00,24519.5,24901.876953125,24505.2890625,24871.38671875,0.0
2025-11-19 15:30:00+00:00,24875.275390625,24884.19140625,24588.35546875,24629.07421875,161687843.0
2025-11-19 16:30:00+00:00,24623.501953125,24640.40625,24507.3046875,24551.31640625,127726607.0
2025-11-19 17:30:00+00:00,24550.39453125,24602.24609375,24433.697265625,24518.818359375,124473752.0
2025-11-19 18:30:00+00:00,24511.951171875,24620.97265625,24506.138671875,24515.216796875,101849048.0
2025-11-19 19:30:00+00:00,24512.2421875,24720.482421875,24495.12890625,24689.00390625,121908399.0
2025-11-19 20:30:00+00:00,24693.486328125,24745.556640625,24613.17578125,24637.9453125,121543548.0
2025-11-20 14:30:00+00:00,25117.314453125,25212.435546875,25072.32421875,25172.51953125,0.0
2025-11-20 15:30:00+00:00,25174.830078125,25221.615234375,24811.205078125,24827.515625,196360012.0
2025-11-20 16:30:00+00:00,24812.98828125,24835.826171875,24287.638671875,24369.833984375,238116667.0
2025-11-20 17:30:00+00:00,24365.76953125,24515.158203125,24235.279296875,24424.01171875,172408133.0
2025-11-20 18:30:00+00:00,24422.02734375,24438.654296875,24137.60546875,24269.2265625,142025346.0
2025-11-20 19:30:00+00:00,24267.55859375,24319.779296875,24166.6953125,24212.26953125,138997000.0
2025-11-20 20:30:00+00:00,24214.998046875,24227.8515625,24021.4375,24061.09375,146361000.0
2025-11-21 14:30:00+00:00,24157.802734375,24218.3046875,23958.361328125,23972.783203125,0.0
2025-11-21 15:30:00+00:00,23963.39453125,24102.205078125,23857.3984375,24102.205078125,246173415.0
2025-11-21 16:30:00+00:00,24103.046875,24316.568359375,24076.708984375,24280.951171875,188550996.0
2025-11-21 17:30:00+00:00,24290.474609375,24337.876953125,24135.20703125,24191.92578125,130384908.0
2025-11-21 18:30:00+00:00,24184.748046875,24521.2109375,24181.82421875,24509.265625,168100745.0
2025-11-21 19:30:00+00:00,24508.541015625,24517.669921875,24318.607421875,24318.607421875,155822000.0
2025-11-21 20:30:00+00:00,24298.21875,24374.56640625,24214.54296875,24239.826171875,139846000.0
2025-11-24 14:30:00+00:00,24460.2734375,24696.041015625,24460.2734375,24668.326171875,0.0
2025-11-24 15:30:00+00:00,24658.080078125,24809.654296875,24644.255859375,24793.25,162872315.0
2025-11-24 16:30:00+00:00,24793.869140625,24815.73828125,24757.681640625,24812.984375,125608479.0
2025-11-24 17:30:00+00:00,24813.392578125,24880.642578125,24811.64453125,24858.90234375,105045512.0
2025-11-24 18:30:00+00:00,24858.73828125,24886.88671875,24843.6171875,24860.3125,101044993.0
2025-11-24 19:30:00+00:00,24862.9765625,24888.595703125,24820.564453125,24865.31640625,124742905.0
2025-11-24 20:30:00+00:00,24865.197265625,24918.966796875,24855.126953125,24877.115234375,147601546.0
2025-11-25 14:30:00+00:00,24780.01171875,24809.740234375,24545.185546875,24707.2578125,0.0
2025-11-25 15:30:00+00:00,24711.92578125,24810.107421875,24698.916015625,24786.58203125,173514312.0
2025-11-25 16:30:00+00:00,24792.6640625,24944.0,24777.46875,24921.865234375,129449166.0
2025-11-25 17:30:00+00:00,24924.0,24988.7890625,24911.396484375,24954.33984375,104384456.0
2025-11-25 18:30:00+00:00,24956.326171875,24981.578125,24894.08984375,24915.3671875,99252021.0
2025-11-25 19:30:00+00:00,24914.9140625,24986.5078125,24871.583984375,24981.6796875,125717681.0
2025-11-25 20:30:00+00:00,24983.96875,25069.54296875,24981.640625,25018.830078125,122607000.0
2025-11-26 14:30:00+00:00,25162.640625,25214.16796875,25079.326171875,25126.990234375,0.0
2025-11-26 15:30:00+00:00,25130.9453125,25273.4765625,25130.9453125,25259.376953125,125794866.0
2025-11-26 16:30:00+00:00,25263.453125,25308.68359375,25248.833984375,25273.77734375,98075329.0
2025-11-26 17:30:00+00:00,25274.455078125,25302.1328125,25223.998046875,25280.34375,87839328.0
2025-11-26 18:30:00+00:00,25279.90234375,25282.27734375,25224.966796875,25280.775390625,80680397.0
2025-11-26 19:30:00+00:00,25282.01171875,25296.421875,25246.9921875,25283.119140625,99878539.0
2025-11-26 20:30:00+00:00,25283.5625,25287.814453125,25234.052734375,25234.052734375,98368257.0
2025-11-28 14:30:00+00:00,25305.9140625,25363.92578125,25285.1015625,25316.6953125,0.0
2025-11-28 15:30:00+00:00,25314.689453125,25383.0078125,25305.685546875,25335.498046875,129943514.0
2025-11-28 16:30:00+00:00,25333.404296875,25382.91015625,25321.623046875,25363.88671875,111485805.0
2025-12-01 14:30:00+00:00,25229.982421875,25336.603515625,25161.08203125,25276.33984375,0.0
2025-12-01 15:30:00+00:00,25272.0546875,25366.083984375,25222.0078125,25330.7421875,131010753.0
2025-12-01 16:30:00+00:00,25334.9375,25413.509765625,25332.94921875,25399.951171875,91502348.0
2025-12-01 17:30:00+00:00,25401.29296875,25443.205078125,25393.66015625,25410.474609375,86982979.0
2025-12-01 18:30:00+00:00,25411.521484375,25437.994140625,25340.400390625,25342.201171875,85714503.0
2025-12-01 19:30:00+00:00,25341.47265625,25362.109375,25307.705078125,25348.927734375,97827631.0
2025-12-01 20:30:00+00:00,25349.359375,25369.423828125,25315.42578125,25342.912109375,114326823.0
2025-12-02 14:30:00+00:00,25442.919921875,25601.099609375,25429.736328125,25525.001953125,0.0
2025-12-02 15:30:00+00:00,25522.482421875,25621.96484375,25399.591796875,25414.302734375,190203516.0
2025-12-02 16:30:00+00:00,25428.587890625,25564.34375,25369.35546875,25557.49609375,123240047.0
2025-12-02 17:30:00+00:00,25557.142578125,25572.720703125,25452.19921875,25516.48046875,93368869.0
2025-12-02 18:30:00+00:00,25513.74609375,25560.671875,25486.59375,25537.7890625,101368906.0
2025-12-02 19:30:00+00:00,25536.482421875,25591.298828125,25534.076171875,25585.6640625,111954820.0
2025-12-02 20:30:00+00:00,25584.7890625,25596.76953125,25542.89453125,25555.14453125,113131696.0
2025-12-03 14:30:00+00:00,25439.42578125,25528.630859375,25388.4375,25487.177734375,0.0
2025-12-03 15:30:00+00:00,25479.392578125,25557.541015625,25461.86328125,25520.068359375,159017086.0
2025-12-03 16:30:00+00:00,25517.025390625,25584.515625,25489.107421875,25576.3671875,101647864.0
2025-12-03 17:30:00+00:00,25576.16796875,25592.126953125,25554.84765625,25580.91796875,80812147.0
2025-12-03 18:30:00+00:00,25583.927734375,25608.6875,25578.9921875,25600.966796875,91300725.0
2025-12-03 19:30:00+00:00,25602.251953125,25639.974609375,25597.099609375,25635.755859375,110333374.0
2025-12-03 20:30:00+00:00,25634.064453125,25637.015625,25596.369140625,25608.78125,116604587.0
2025-12-04 14:30:00+00:00,25655.587890625,25655.587890625,25482.494140625,25548.0,0.0
2025-12-04 15:30:00+00:00,25544.85546875,25593.9140625,25470.970703125,25540.314453125,148952333.0
2025-12-04 16:30:00+00:00,25538.076171875,25604.77734375,25521.548828125,25556.919921875,119546379.0
2025-12-04 17:30:00+00:00,25558.8828125,25580.552734375,25534.826171875,25579.7578125,90667472.0
2025-12-04 18:30:00+00:00,25577.5390625,25586.421875,25450.638671875,25489.744140625,95297375.0
2025-12-04 19:30:00+00:00,25485.56640625,25562.75,25485.494140625,25518.837890625,101464911.0
2025-12-04 20:30:00+00:00,25517.138671875,25583.326171875,25517.138671875,25583.326171875,103835638.0
2025-12-05 14:30:00+00:00,25659.185546875,25827.078125,25649.5,25796.568359375,0.0
2025-12-05 15:30:00+00:00,25796.458984375,25818.6328125,25650.23046875,25660.470703125,180244394.0
2025-12-05 16:30:00+00:00,25657.58203125,25719.146484375,25619.005859375,25658.021484375,153049316.0
2025-12-05 17:30:00+00:00,25657.43359375,25706.125,25630.466796875,25705.65234375,118193406.0
2025-12-05 18:30:00+00:00,25705.642578125,25718.677734375,25671.2578125,25684.365234375,100980324.0
2025-12-05 19:30:00+00:00,25684.19921875,25703.55859375,25666.021484375,25687.09375,103913968.0
2025-12-05 20:30:00+00:00,25686.953125,25699.3828125,25639.111328125,25689.453125,114428000.0
2025-12-08 14:30:00+00:00,25770.900390625,25826.544921875,25624.921875,25666.7109375,0.0
2025-12-08 15:30:00+00:00,25660.41015625,25687.09765625,25594.9140625,25627.78515625,167457888.0
2025-12-08 16:30:00+00:00,25628.240234375,25631.755859375,25563.228515625,25579.833984375,124730135.0
2025-12-08 17:30:00+00:00,25580.322265625,25661.451171875,25576.875,25595.83203125,146503881.0
2025-12-08 18:30:00+00:00,25593.1015625,25602.9140625,25531.75,25561.962890625,119557127.0
2025-12-08 19:30:00+00:00,25561.681640625,25584.619140625,25546.638671875,25578.734375,120846697.0
2025-12-08 20:30:00+00:00,25577.751953125,25631.263671875,25553.21875,25631.263671875,119086789.0
2025-12-09 14:30:00+00:00,25585.4921875,25631.486328125,25532.337890625,25629.83984375,0.0
2025-12-09 15:30:00+00:00,25625.552734375,25674.79296875,25605.021484375,25657.857421875,124585793.0
2025-12-09 16:30:00+00:00,25656.56640625,25696.24609375,25635.890625,25674.75,95865467.0
2025-12-09 17:30:00+00:00,25675.009765625,25696.095703125,25658.6640625,25692.0703125,90376388.0
2025-12-09 18:30:00+00:00,25692.14453125,25698.26171875,25658.9765625,25675.384765625,97226482.0
2025-12-09 19:30:00+00:00,25675.515625,25681.630859375,25652.798828125,25664.947265625,96154051.0
2025-12-09 20:30:00+00:00,25664.41015625,25687.201171875,25656.65234375,25667.619140625,107218828.0
2025-12-10 14:30:00+00:00,25634.138671875,25640.369140625,25544.03515625,25607.8359375,0.0
2025-12-10 15:30:00+00:00,25608.7109375,25620.3984375,25504.677734375,25619.287109375,128360474.0
2025-12-10 16:30:00+00:00,25619.4765625,25624.669921875,25584.205078125,25595.18359375,95667253.0
2025-12-10 17:30:00+00:00,25592.076171875,25647.0234375,25569.498046875,25578.208984375,84977885.0
2025-12-10 18:30:00+00:00,25573.794921875,25704.849609375,25569.00390625,25634.302734375,121669299.0
2025-12-10 19:30:00+00:00,25635.951171875,25830.49609375,25591.474609375,25803.884765625,180460199.0
2025-12-10 20:30:00+00:00,25804.8359375,25830.91015625,25768.318359375,25776.21484375,130192439.0
2025-12-11 14:30:00+00:00,25606.1640625,25606.1640625,25372.623046875,25574.115234375,0.0
2025-12-11 15:30:00+00:00,25575.607421875,25581.595703125,25436.20703125,25442.11328125,133599924.0
2025-12-11 16:30:00+00:00,25442.322265625,25607.060546875,25442.322265625,25579.013671875,103686634.0
2025-12-11 17:30:00+00:00,25581.474609375,25621.7109375,25559.59765625,25597.251953125,99200934.0
2025-12-11 18:30:00+00:00,25597.0078125,25674.28515625,25589.5078125,25669.939453125,97355958.0
2025-12-11 19:30:00+00:00,25671.896484375,25696.291015625,25650.587890625,25652.390625,104024838.0
